subscriber_id,msisdn,customer_type,segment,status,activation_date,deactivation_date,country,region,city
SUB_0004936,79992887422,B2C_postpaid,Mass,ACTIVE,2024-04-30,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004937,79393507104,B2C_postpaid,Mass,ACTIVE,2025-09-21,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004938,79282704240,B2C_postpaid,Youth,SUSPENDED,2023-12-16,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004939,79510720082,B2B,Business,ACTIVE,2025-12-17,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004940,79749264374,B2C_prepaid,Youth,ACTIVE,2026-05-24,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004941,79142844324,B2C_prepaid,Mass,ACTIVE,2024-12-23,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004942,79995475500,B2C_postpaid,Mass,SUSPENDED,2026-09-28,,Russia,Krasnodar Krai,Krasnodar
SUB_0004943,79387630690,B2C_prepaid,Premium,ACTIVE,2024-01-06,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004944,79027996551,B2C_prepaid,Mass,ACTIVE,2026-02-23,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004945,79697954122,B2B,Business,BLOCKED,2024-06-28,,Russia,Saint Petersburg,Saint Petersburg
SUB_0004946,79226041008,B2C_prepaid,Mass,ACTIVE,2025-09-21,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004947,79167202492,B2C_prepaid,Mass,ACTIVE,2026-03-02,,Russia,Krasnodar Krai,Krasnodar
SUB_0004948,79481484176,B2C_postpaid,Mass,ACTIVE,2024-02-07,2025-05-22,Russia,Krasnodar Krai,Krasnodar
SUB_0004949,79025064803,B2C_prepaid,Mass,ACTIVE,2023-09-19,2024-11-10,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004950,79676972420,B2C_prepaid,Mass,ACTIVE,2024-10-16,2025-09-12,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004951,79018335927,B2C_prepaid,Youth,ACTIVE,2025-12-02,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004952,79516706357,B2C_postpaid,Mass,ACTIVE,2025-12-22,,Russia,Krasnodar Krai,Krasnodar
SUB_0004953,79220027715,B2C_prepaid,Youth,ACTIVE,2025-05-06,,Russia,Krasnodar Krai,Krasnodar
SUB_0004954,79734622159,B2C_postpaid,Mass,ACTIVE,2025-12-11,2026-11-01,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004955,79305737495,B2C_prepaid,Premium,ACTIVE,2024-06-11,2025-07-25,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004956,79480572628,B2C_prepaid,Premium,ACTIVE,2024-12-12,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004957,79448622774,B2C_prepaid,Mass,SUSPENDED,2026-04-09,,Russia,Krasnodar Krai,Krasnodar
SUB_0004958,79968606497,B2B,Mass,ACTIVE,2024-05-16,2024-10-21,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004959,79116056220,B2C_prepaid,Mass,ACTIVE,2025-09-06,2026-04-30,Russia,Saint Petersburg,Saint Petersburg
SUB_0004960,79712423165,B2C_postpaid,Mass,ACTIVE,2026-10-29,,Russia,Krasnodar Krai,Krasnodar
SUB_0004961,79600008290,B2C_prepaid,Mass,ACTIVE,2026-07-10,,Russia,Moscow,Moscow
SUB_0004962,79435547781,B2C_postpaid,Premium,ACTIVE,2026-10-08,,Russia,Krasnodar Krai,Krasnodar
SUB_0004963,79431029544,B2C_prepaid,Premium,ACTIVE,2025-05-02,,Russia,Moscow,Moscow
SUB_0004964,79883004260,B2C_postpaid,Mass,ACTIVE,2026-10-14,,Russia,Krasnodar Krai,Krasnodar
SUB_0004965,79374114702,B2C_prepaid,Mass,ACTIVE,2023-09-12,2024-09-01,Russia,Krasnodar Krai,Krasnodar
SUB_0004966,79661486311,B2C_postpaid,Mass,ACTIVE,2025-07-18,,Russia,Saint Petersburg,Saint Petersburg
SUB_0004967,79373519219,B2C_prepaid,Mass,ACTIVE,2025-12-27,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004968,79355966541,B2C_postpaid,Mass,ACTIVE,2024-03-09,,Russia,Saint Petersburg,Saint Petersburg
SUB_0004969,79331260815,B2C_postpaid,Youth,ACTIVE,2025-11-26,2026-02-04,Russia,Krasnodar Krai,Krasnodar
SUB_0004970,79178650786,B2C_prepaid,Mass,ACTIVE,2025-07-22,,Russia,Saint Petersburg,Saint Petersburg
SUB_0004971,79322254163,B2C_postpaid,Youth,ACTIVE,2025-08-02,,Russia,Saint Petersburg,Saint Petersburg
SUB_0004972,79548229338,B2C_prepaid,Mass,SUSPENDED,2024-03-08,,Russia,Saint Petersburg,Saint Petersburg
SUB_0004973,79388765470,B2B,Mass,SUSPENDED,2023-10-26,,Russia,Krasnodar Krai,Krasnodar
SUB_0004974,79960194726,B2C_prepaid,Mass,ACTIVE,2023-09-29,,Russia,Saint Petersburg,Saint Petersburg
SUB_0004975,79604153386,B2C_postpaid,Youth,ACTIVE,2025-06-17,,Russia,Saint Petersburg,Saint Petersburg
SUB_0004976,79240722082,B2C_prepaid,Mass,ACTIVE,2026-08-08,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004977,79199355797,B2C_prepaid,Premium,ACTIVE,2025-11-02,2026-11-10,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004978,79739440665,B2C_postpaid,Premium,ACTIVE,2026-10-06,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004979,79413993069,B2C_postpaid,Premium,ACTIVE,2023-09-20,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004980,79505772142,B2C_prepaid,Youth,SUSPENDED,2025-01-10,,Russia,Saint Petersburg,Saint Petersburg
SUB_0004981,79207787139,B2C_prepaid,Premium,ACTIVE,2023-07-15,2024-07-14,Russia,Saint Petersburg,Saint Petersburg
SUB_0004982,79676350642,B2C_prepaid,Mass,ACTIVE,2025-04-03,2026-02-01,Russia,Krasnodar Krai,Krasnodar
SUB_0004983,79137020483,B2C_prepaid,Premium,ACTIVE,2026-10-17,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004984,79674185013,B2C_postpaid,Premium,ACTIVE,2026-03-13,,Russia,Moscow,Moscow
SUB_0004985,79762636609,B2C_prepaid,Premium,ACTIVE,2025-10-26,,Russia,Krasnodar Krai,Krasnodar
SUB_0004986,79576252004,B2C_prepaid,Premium,ACTIVE,2026-11-24,,Russia,Moscow,Moscow
SUB_0004987,79821506618,B2C_prepaid,Mass,ACTIVE,2024-12-14,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004988,79036980519,B2C_prepaid,Premium,ACTIVE,2025-06-30,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004989,79206303508,B2C_prepaid,Premium,ACTIVE,2023-09-12,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004990,79821234728,B2C_prepaid,Mass,ACTIVE,2025-12-08,2026-11-20,Russia,Krasnodar Krai,Krasnodar
SUB_0004991,79284369588,B2C_prepaid,Mass,ACTIVE,2025-09-29,2026-10-21,Russia,Saint Petersburg,Saint Petersburg
SUB_0004992,79895201408,B2C_postpaid,Mass,ACTIVE,2026-06-18,,Russia,Krasnodar Krai,Krasnodar
SUB_0004993,79820004789,B2C_postpaid,Youth,BLOCKED,2025-02-24,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0004994,79084536220,B2C_postpaid,Mass,ACTIVE,2025-11-27,2026-11-29,Russia,Moscow,Moscow
SUB_0004995,79610505977,B2C_prepaid,Mass,SUSPENDED,2025-04-10,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0004996,79120081713,B2C_prepaid,Mass,ACTIVE,2024-05-23,,Russia,Moscow,Moscow
SUB_0004997,79475805981,B2B,Business,ACTIVE,2024-06-15,,Russia,Moscow,Moscow
SUB_0004998,79201373126,B2C_prepaid,Mass,ACTIVE,2024-09-06,,Russia,Saint Petersburg,Saint Petersburg
SUB_0004999,79470403000,B2C_prepaid,Youth,ACTIVE,2026-04-24,,Russia,Moscow,Moscow
SUB_0005000,79675382606,B2C_prepaid,Mass,ACTIVE,2025-01-05,,Russia,Moscow,Moscow
SUB_0005001,79220428227,B2C_prepaid,Mass,BLOCKED,2026-07-23,,Russia,Krasnodar Krai,Krasnodar
SUB_0005002,79932311747,B2C_postpaid,Youth,ACTIVE,2025-11-02,,Russia,Krasnodar Krai,Krasnodar
SUB_0005003,79263081795,B2C_prepaid,Mass,ACTIVE,2024-12-31,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005004,79880470498,B2C_postpaid,Mass,SUSPENDED,2025-08-20,,Russia,Krasnodar Krai,Krasnodar
SUB_0005005,79993623176,B2C_prepaid,Mass,ACTIVE,2025-02-13,,Russia,Moscow,Moscow
SUB_0005006,79159713843,B2C_prepaid,Youth,ACTIVE,2023-08-17,,Russia,Krasnodar Krai,Krasnodar
SUB_0005007,79262026484,B2C_prepaid,Youth,SUSPENDED,2024-01-09,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005008,79470791601,B2B,Mass,ACTIVE,2023-12-19,,Russia,Moscow,Moscow
SUB_0005009,79382339874,B2C_prepaid,Mass,ACTIVE,2024-10-22,,Russia,Krasnodar Krai,Krasnodar
SUB_0005010,79654269647,B2C_prepaid,Youth,ACTIVE,2025-03-07,,Russia,Krasnodar Krai,Krasnodar
SUB_0005011,79987989635,B2B,Youth,ACTIVE,2026-02-08,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005012,79549564359,B2C_postpaid,Mass,ACTIVE,2025-10-25,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005013,79856321322,B2C_prepaid,Mass,ACTIVE,2024-11-14,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005014,79140932579,B2C_prepaid,Mass,ACTIVE,2024-07-09,,Russia,Krasnodar Krai,Krasnodar
SUB_0005015,79129722670,B2C_prepaid,Mass,ACTIVE,2025-07-31,2026-08-14,Russia,Saint Petersburg,Saint Petersburg
SUB_0005016,79733422816,B2C_prepaid,Mass,ACTIVE,2026-01-10,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005017,79230635355,B2C_prepaid,Mass,ACTIVE,2025-06-17,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005018,79139560719,B2C_prepaid,Youth,ACTIVE,2024-07-04,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005019,79453522335,B2C_postpaid,Mass,ACTIVE,2025-04-01,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005020,79381982733,B2C_postpaid,Mass,ACTIVE,2025-06-23,2026-03-29,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005021,79536928761,B2B,Mass,ACTIVE,2026-08-30,,Russia,Krasnodar Krai,Krasnodar
SUB_0005022,79116817327,B2C_prepaid,Mass,SUSPENDED,2025-11-16,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005023,79980239268,B2C_prepaid,Mass,ACTIVE,2026-05-06,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005024,79871830202,B2C_postpaid,Mass,ACTIVE,2025-05-11,,Russia,Moscow,Moscow
SUB_0005025,79092606320,B2C_prepaid,Mass,ACTIVE,2026-06-12,2026-12-29,Russia,Moscow,Moscow
SUB_0005026,79432563470,B2C_prepaid,Premium,ACTIVE,2026-07-14,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005027,79837477178,B2C_prepaid,Mass,ACTIVE,2024-06-16,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005028,79596385591,B2C_prepaid,Mass,ACTIVE,2026-07-25,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005029,79769797768,B2B,Mass,ACTIVE,2024-08-01,,Russia,Krasnodar Krai,Krasnodar
SUB_0005030,79673421652,B2C_postpaid,Mass,ACTIVE,2026-12-09,,Russia,Krasnodar Krai,Krasnodar
SUB_0005031,79870333807,B2B,Mass,ACTIVE,2025-09-15,,Russia,Moscow,Moscow
SUB_0005032,79825408385,B2C_postpaid,Youth,ACTIVE,2026-03-16,,Russia,Moscow,Moscow
SUB_0005033,79701092032,B2C_prepaid,Mass,ACTIVE,2026-10-24,,Russia,Moscow,Moscow
SUB_0005034,79908420040,B2C_prepaid,Mass,ACTIVE,2024-12-30,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005035,79851939127,B2C_prepaid,Mass,ACTIVE,2024-02-19,,Russia,Krasnodar Krai,Krasnodar
SUB_0005036,79042533250,B2C_prepaid,Premium,ACTIVE,2026-04-26,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005037,79668255856,B2C_postpaid,Mass,ACTIVE,2024-04-16,,Russia,Krasnodar Krai,Krasnodar
SUB_0005038,79943040405,B2B,Business,ACTIVE,2025-08-20,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005039,79977452441,B2C_postpaid,Premium,ACTIVE,2026-08-11,,Russia,Moscow,Moscow
SUB_0005040,79211540201,B2C_prepaid,Mass,ACTIVE,2026-02-02,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005041,79305155820,B2C_prepaid,Mass,SUSPENDED,2026-12-18,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005042,79501829148,B2C_prepaid,Mass,ACTIVE,2026-05-09,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005043,79386548787,B2C_prepaid,Mass,ACTIVE,2026-03-27,2026-12-22,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005044,79418502813,B2C_postpaid,Mass,ACTIVE,2026-01-28,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005045,79505203754,B2C_postpaid,Youth,ACTIVE,2026-07-22,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005046,79753308680,B2C_prepaid,Mass,ACTIVE,2024-09-20,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005047,79660355800,B2C_prepaid,Mass,ACTIVE,2026-11-13,,Russia,Krasnodar Krai,Krasnodar
SUB_0005048,79188401888,B2C_prepaid,Mass,ACTIVE,2024-08-21,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005049,79946273350,B2C_prepaid,Youth,ACTIVE,2026-07-14,,Russia,Moscow,Moscow
SUB_0005050,79923531334,B2C_postpaid,Premium,ACTIVE,2026-07-11,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005051,79327414877,B2C_prepaid,Mass,ACTIVE,2026-10-19,,Russia,Krasnodar Krai,Krasnodar
SUB_0005052,79888001352,B2C_postpaid,Youth,ACTIVE,2025-07-06,,Russia,Moscow,Moscow
SUB_0005053,79589874279,B2C_prepaid,Mass,ACTIVE,2026-06-22,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005054,79321387789,B2C_postpaid,Mass,ACTIVE,2025-12-22,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005055,79238034297,B2C_postpaid,Business,ACTIVE,2025-10-15,,Russia,Moscow,Moscow
SUB_0005056,79646951489,B2C_prepaid,Mass,ACTIVE,2026-08-12,,Russia,Moscow,Moscow
SUB_0005057,79291654993,B2C_prepaid,Mass,ACTIVE,2024-08-10,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005058,79187976652,B2C_postpaid,Mass,ACTIVE,2026-03-04,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005059,79303961598,B2B,Business,ACTIVE,2025-11-19,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005060,79809374616,B2C_postpaid,Mass,ACTIVE,2025-06-06,,Russia,Krasnodar Krai,Krasnodar
SUB_0005061,79692328564,B2C_prepaid,Mass,ACTIVE,2025-10-15,,Russia,Moscow,Moscow
SUB_0005062,79798036286,B2B,Youth,ACTIVE,2026-11-15,,Russia,Moscow,Moscow
SUB_0005063,79647482227,B2C_prepaid,Mass,ACTIVE,2024-04-25,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005064,79341675444,B2C_prepaid,Premium,SUSPENDED,2026-05-01,,Russia,Krasnodar Krai,Krasnodar
SUB_0005065,79866365192,B2C_prepaid,Youth,ACTIVE,2024-07-05,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005066,79338379116,B2C_prepaid,Premium,ACTIVE,2025-11-10,,Russia,Krasnodar Krai,Krasnodar
SUB_0005067,79772135258,B2C_postpaid,Mass,ACTIVE,2026-08-17,,Russia,Krasnodar Krai,Krasnodar
SUB_0005068,79523222412,B2C_postpaid,Mass,ACTIVE,2026-07-06,,Russia,Moscow,Moscow
SUB_0005069,79575222340,B2C_postpaid,Mass,ACTIVE,2024-10-16,,Russia,Krasnodar Krai,Krasnodar
SUB_0005070,79570803709,B2C_prepaid,Premium,ACTIVE,2026-07-29,,Russia,Moscow,Moscow
SUB_0005071,79853058415,B2C_postpaid,Mass,ACTIVE,2025-11-21,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005072,79739540169,B2C_postpaid,Youth,ACTIVE,2024-01-22,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005073,79478593608,B2C_prepaid,Mass,SUSPENDED,2026-09-20,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005074,79077159503,B2C_prepaid,Premium,ACTIVE,2026-01-22,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005075,79124520714,B2C_prepaid,Mass,ACTIVE,2025-05-23,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005076,79055209384,B2C_postpaid,Premium,ACTIVE,2025-02-01,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005077,79870860986,B2C_postpaid,Mass,ACTIVE,2025-09-16,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005078,79219159489,B2C_prepaid,Youth,ACTIVE,2024-06-22,2025-01-03,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005079,79935167549,B2C_postpaid,Mass,ACTIVE,2025-12-07,,Russia,Krasnodar Krai,Krasnodar
SUB_0005080,79858662219,B2C_postpaid,Premium,ACTIVE,2026-02-15,2026-11-30,Russia,Saint Petersburg,Saint Petersburg
SUB_0005081,79668451901,B2C_prepaid,Premium,ACTIVE,2024-08-04,2025-11-25,Russia,Saint Petersburg,Saint Petersburg
SUB_0005082,79338062058,B2B,Business,ACTIVE,2023-08-06,2023-11-29,Russia,Krasnodar Krai,Krasnodar
SUB_0005083,79171966033,B2C_prepaid,Mass,SUSPENDED,2026-06-19,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005084,79111761142,B2C_prepaid,Premium,ACTIVE,2026-10-11,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005085,79266878220,B2B,Mass,ACTIVE,2025-05-25,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005086,79385136713,B2C_postpaid,Mass,ACTIVE,2025-07-19,,Russia,Krasnodar Krai,Krasnodar
SUB_0005087,79310320533,B2C_postpaid,Mass,SUSPENDED,2024-08-25,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005088,79377000234,B2B,Business,ACTIVE,2024-09-28,,Russia,Krasnodar Krai,Krasnodar
SUB_0005089,79927646076,B2C_postpaid,Mass,SUSPENDED,2025-09-15,,Russia,Krasnodar Krai,Krasnodar
SUB_0005090,79207018062,B2C_prepaid,Youth,ACTIVE,2026-10-16,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005091,79817677211,B2C_postpaid,Mass,ACTIVE,2024-11-26,2025-07-02,Russia,Krasnodar Krai,Krasnodar
SUB_0005092,79600155801,B2C_prepaid,Mass,ACTIVE,2024-02-19,2024-08-21,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005093,79076887443,B2C_prepaid,Youth,ACTIVE,2025-10-30,2026-01-25,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005094,79688220219,B2C_prepaid,Mass,ACTIVE,2026-06-26,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005095,79885995432,B2C_postpaid,Mass,ACTIVE,2026-01-10,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005096,79045661245,B2C_prepaid,Mass,SUSPENDED,2026-07-17,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005097,79860923698,B2C_prepaid,Youth,ACTIVE,2024-12-31,2025-05-17,Russia,Krasnodar Krai,Krasnodar
SUB_0005098,79187937931,B2C_postpaid,Premium,ACTIVE,2025-08-07,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005099,79128282676,B2C_prepaid,Mass,ACTIVE,2025-01-18,2025-10-29,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005100,79807966638,B2C_prepaid,Mass,ACTIVE,2026-11-09,,Russia,Krasnodar Krai,Krasnodar
SUB_0005101,79831423187,B2C_prepaid,Premium,SUSPENDED,2026-06-01,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005102,79314495758,B2C_prepaid,Mass,ACTIVE,2024-04-02,,Russia,Krasnodar Krai,Krasnodar
SUB_0005103,79517843937,B2C_prepaid,Mass,ACTIVE,2025-05-09,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005104,79304186159,B2C_postpaid,Mass,ACTIVE,2023-12-16,,Russia,Moscow,Moscow
SUB_0005105,79470614171,B2C_prepaid,Youth,ACTIVE,2025-06-16,,Russia,Krasnodar Krai,Krasnodar
SUB_0005106,79047758719,B2C_postpaid,Mass,ACTIVE,2023-10-12,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005107,79995245936,B2C_postpaid,Premium,ACTIVE,2023-11-22,,Russia,Krasnodar Krai,Krasnodar
SUB_0005108,79231049572,B2C_postpaid,Premium,ACTIVE,2023-10-05,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005109,79455086829,B2C_postpaid,Mass,SUSPENDED,2025-08-04,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005110,79306521815,B2C_prepaid,Mass,ACTIVE,2026-10-25,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005111,79164143907,B2C_prepaid,Mass,ACTIVE,2023-10-25,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005112,79408082008,B2C_postpaid,Mass,ACTIVE,2024-08-13,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005113,79595033261,B2C_postpaid,Mass,ACTIVE,2024-11-09,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005114,79320818460,B2C_prepaid,Youth,ACTIVE,2026-06-03,,Russia,Krasnodar Krai,Krasnodar
SUB_0005115,79241667708,B2C_postpaid,Mass,ACTIVE,2026-04-02,,Russia,Krasnodar Krai,Krasnodar
SUB_0005116,79046224863,B2C_postpaid,Mass,ACTIVE,2023-10-13,2024-01-29,Russia,Saint Petersburg,Saint Petersburg
SUB_0005117,79408921411,B2B,Mass,ACTIVE,2024-10-12,,Russia,Krasnodar Krai,Krasnodar
SUB_0005118,79025983186,B2C_prepaid,Mass,ACTIVE,2026-01-20,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005119,79499743874,B2C_prepaid,Mass,SUSPENDED,2026-02-12,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005120,79067253784,B2C_prepaid,Premium,ACTIVE,2026-04-06,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005121,79463974625,B2C_postpaid,Premium,ACTIVE,2024-06-20,2025-04-07,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005122,79788469884,B2C_postpaid,Mass,ACTIVE,2024-05-14,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005123,79738308543,B2C_postpaid,Premium,SUSPENDED,2025-12-25,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005124,79493067870,B2C_prepaid,Mass,ACTIVE,2026-03-03,,Russia,Moscow,Moscow
SUB_0005125,79082397225,B2C_postpaid,Mass,ACTIVE,2024-03-13,,Russia,Moscow,Moscow
SUB_0005126,79367917088,B2C_postpaid,Premium,ACTIVE,2024-06-23,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005127,79054821966,B2C_postpaid,Mass,ACTIVE,2025-05-03,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005128,79485909708,B2C_prepaid,Youth,ACTIVE,2025-11-01,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005129,79595847620,B2C_postpaid,Mass,ACTIVE,2023-12-16,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005130,79457832128,B2C_prepaid,Premium,ACTIVE,2025-09-30,2026-08-08,Russia,Moscow,Moscow
SUB_0005131,79666729630,B2C_prepaid,Mass,ACTIVE,2026-08-02,,Russia,Krasnodar Krai,Krasnodar
SUB_0005132,79422388189,B2C_prepaid,Mass,ACTIVE,2026-04-25,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005133,79881449926,B2C_prepaid,Premium,ACTIVE,2026-01-18,,Russia,Moscow,Moscow
SUB_0005134,79664077834,B2C_postpaid,Mass,ACTIVE,2024-08-19,2025-06-01,Russia,Krasnodar Krai,Krasnodar
SUB_0005135,79648724766,B2C_prepaid,Youth,ACTIVE,2026-05-18,,Russia,Krasnodar Krai,Krasnodar
SUB_0005136,79009217033,B2C_postpaid,Mass,ACTIVE,2023-12-12,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005137,79630981533,B2C_prepaid,Mass,ACTIVE,2026-07-13,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005138,79460233258,B2C_prepaid,Mass,ACTIVE,2026-10-05,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005139,79088656877,B2C_postpaid,Mass,ACTIVE,2023-11-19,,Russia,Moscow,Moscow
SUB_0005140,79800471633,B2C_prepaid,Mass,ACTIVE,2024-11-02,,Russia,Moscow,Moscow
SUB_0005141,79062803132,B2C_prepaid,Youth,ACTIVE,2025-08-26,,Russia,Moscow,Moscow
SUB_0005142,79851858741,B2C_prepaid,Mass,ACTIVE,2026-12-06,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005143,79632877407,B2B,Mass,ACTIVE,2024-07-03,,Russia,Moscow,Moscow
SUB_0005144,79894915951,B2C_prepaid,Premium,ACTIVE,2024-03-29,,Russia,Krasnodar Krai,Krasnodar
SUB_0005145,79477302142,B2B,Mass,ACTIVE,2024-05-27,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0005146,79723150521,B2C_postpaid,Mass,ACTIVE,2024-11-05,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005147,79740682355,B2C_postpaid,Mass,ACTIVE,2024-05-02,,Russia,Krasnodar Krai,Krasnodar
SUB_0005148,79164125661,B2C_prepaid,Mass,ACTIVE,2024-12-12,,Russia,Krasnodar Krai,Krasnodar
SUB_0005149,79241671701,B2C_postpaid,Mass,ACTIVE,2025-12-23,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005150,79799657742,B2C_prepaid,Youth,ACTIVE,2026-11-18,,Russia,Krasnodar Krai,Krasnodar
SUB_0005151,79923924679,B2C_prepaid,Mass,ACTIVE,2023-10-11,,Russia,Krasnodar Krai,Krasnodar
SUB_0005152,79042487639,B2C_prepaid,Mass,ACTIVE,2026-05-11,,Russia,Saint Petersburg,Saint Petersburg
SUB_0005153,79916967847,B2C_prepaid,Mass,ACTIVE,2024-07-05,2024-12-20,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0005154,79333296155,B2C_prepaid,Mass,ACTIVE,2024-12-12,,Russia,Krasnodar Krai,Krasnodar
SUB_0005155,79410772153,B2C_prepaid,Premium,ACTIVE,2026-08-30,,Russia,Moscow,Moscow
SUB_0005156,79301039384,B2C_prepaid,Mass,ACTIVE,2026-10-01,,Russia,Krasnodar Krai,Krasnodar
